Time,Theta_1,Theta_2,Alpha,Input
1.094,0,-0,-105.46875,9.99999999999129
1.096,0,-0,-105.29296875,9.99999999999125
1.098,0,-0,-105.1171875,9.99999999999121
1.1,0,-0,-105.1171875,9.99999999999125
1.102,0,-0,-104.94140625,9.99999999999121
1.104,0,-0,-104.94140625,9.99999999999125
1.106,0,-0,-104.765625,9.99999999999121
1.108,0,-0,-104.765625,9.99999999999125
1.11,0,-0,-104.58984375,9.99999999999121
1.112,0,-0,-104.4140625,9.99999999999117
1.114,0,-0,-104.4140625,9.99999999999121
1.116,0,-0,-104.23828125,9.99999999999117
1.118,0,-0,-104.23828125,9.9999999999912
1.12,0,-0,-104.0625,9.99999999999116
1.122,0,-0,-103.88671875,9.99999999999113
1.124,0,-0,-103.88671875,9.99999999999116
1.126,0,-0,-103.7109375,9.99999999999113
1.128,0,-0,-103.7109375,9.99999999999116
1.13,0,-0,-103.53515625,9.99999999999112
1.132,0,-0,-103.359375,9.99999999999109
1.134,0,-0,-103.359375,9.99999999999112
1.136,0,-0,-103.18359375,9.99999999999109
1.138,0,-0,-103.18359375,9.99999999999112
1.14,0,-0,-103.0078125,9.99999999999109
1.142,0,-0,-102.83203125,9.99999999999106
1.144,0,-0,-102.83203125,9.99999999999109
1.146,0,-0,-102.65625,9.99999999999106
1.148,0,-0,-102.65625,9.99999999999108
1.15,0,-0,-102.48046875,9.99999999999105
1.152,0,-0,-102.48046875,9.99999999999108
1.154,0,-0,-102.3046875,9.99999999999105
1.156,0,-0,-102.12890625,9.99999999999102
1.158,0,-0,-102.12890625,9.99999999999105
1.16,0,-0,-101.953125,9.99999999999102
1.162,0,-0,-101.953125,9.99999999999105
1.164,0,-0,-101.77734375,9.99999999999102
1.166,0,-0,-101.6015625,9.999999999991
1.168,0,-0,-101.6015625,9.99999999999102
1.17,0,-0,-101.42578125,9.99999999999099
1.172,0,-0,-101.42578125,9.99999999999101
