Time,Theta_1,Theta_2,Alpha,Input
0.938,0,-0,-117.24609375,2.99999999998537
0.94,0,-0,-117.24609375,2.99999999998543
0.942,0,-0,-117.0703125,2.99999999998538
0.944,0,-0,-116.89453125,2.99999999998534
0.946,0,-0,-116.89453125,2.99999999998539
0.948,0,-0,-116.71875,2.99999999998534
0.95,0,-0,-116.54296875,2.9999999999853
0.952,0,-0,-116.54296875,2.99999999998535
0.954,0,-0,-116.3671875,2.9999999999853
0.956,0,-0,-116.19140625,2.99999999998526
0.958,0,-0,-116.19140625,2.99999999998531
0.96,0,-0,-116.015625,2.99999999998527
0.962,0,-0,-115.83984375,2.99999999998522
0.964,0,-0,-115.83984375,2.99999999998528
0.966,0,-0,-115.6640625,2.99999999998523
0.968,0,-0,-115.48828125,2.99999999998518
0.97,0,-0,-115.48828125,2.99999999998524
0.972,0,-0,-115.3125,2.99999999998519
0.974,0,-0,-115.3125,2.99999999998524
0.976,0,-0,-115.13671875,2.99999999998519
0.978,0,-0,-114.9609375,2.99999999998514
0.98,0,-0,-114.9609375,2.9999999999852
0.982,0,-0,-114.78515625,2.99999999998514
0.984,0,-0,-114.609375,2.9999999999851
0.986,0,-0,-114.609375,2.99999999998515
0.988,0,-0,-114.43359375,2.9999999999851
0.99,0,-0,-114.2578125,2.99999999998505
0.992,0,-0,-114.2578125,2.99999999998511
0.994,0,-0,-114.08203125,2.99999999998506
0.996,0,-0,-113.90625,2.99999999998501
0.998,0,-0,-113.90625,2.99999999998507
1,0,-0,-113.73046875,2.99999999998502
1.002,0,-0,-113.5546875,2.99999999998497
1.004,0,-0,-113.5546875,2.99999999998503
1.006,0,-0,-113.37890625,2.99999999998498
1.008,0,-0,-113.203125,2.99999999998493
1.01,0,-0,-113.203125,2.99999999998499
1.012,0,-0,-113.02734375,2.99999999998494
1.014,0,-0,-113.02734375,2.99999999998499
1.016,0,-0,-112.8515625,2.99999999998494
1.018,0,-0,-112.67578125,2.99999999998489
1.02,0,-0,-112.67578125,2.99999999998494
1.022,0,-0,-112.5,2.99999999998489
1.024,0,-0,-112.32421875,2.99999999998485
1.026,0,-0,-112.32421875,2.9999999999849
1.028,0,-0,-112.1484375,2.99999999998485
1.03,0,-0,-111.97265625,2.99999999998481
1.032,0,-0,-111.97265625,2.99999999998486
1.034,0,-0,-111.796875,2.99999999998481
1.036,0,-0,-111.62109375,2.99999999998477
1.038,0,-0,-111.62109375,2.99999999998482
1.04,0,-0,-111.4453125,2.99999999998477
1.042,0,-0,-111.4453125,2.99999999998482
1.044,0,-0,-111.26953125,2.99999999998477
1.046,0,-0,-111.09375,2.99999999998472
1.048,0,-0,-111.09375,2.99999999998478
1.05,0,-0,-110.91796875,2.99999999998473
