Time,Theta,Alpha,Input
0.771,-0,-180,125.663706143592
0.772,-0,-180,125.663706143592
0.773,-0,-180,125.663706143592
0.774,-0,-180,125.663706143592
0.775,-0,-180,125.663706143592
0.776,-0,-180,125.663706143592
0.777,-0,-180,125.663706143592
0.778,-0,-180,125.663706143592
0.779,-0,-180,125.663706143592
0.78,-0,-180,125.663706143592
0.781,-0,-180,125.663706143592
0.782,-0,-180,125.663706143592
0.783,-0,-180,125.663706143592
0.784,-0,-180,125.663706143592
0.785,-0,-180,125.663706143592
0.786,-0,-180,125.663706143592
0.787,-0,-180,125.663706143592
0.788,-0,-180,125.663706143592
0.789,-0,-180,125.663706143592
0.79,-0,-180,125.663706143592
0.791,-0,-180,125.663706143592
0.792,-0,-180,125.663706143592
0.793,-0,-180,125.663706143592
0.794,-0,-180,125.663706143592
0.795,-0,-180,125.663706143592
0.796,-0,-180,125.663706143592
0.797,-0,-180,125.663706143592
0.798,-0,-180,125.663706143592
0.799,-0,-180,125.663706143592
0.8,-0,-180,125.663706143592
0.801,-0,-180,125.663706143592
0.802,-0,-180,125.663706143592
0.803,-0,-180,125.663706143592
0.804,-0,-180,125.663706143592
0.805,-0,-180,125.663706143592
0.806,-0,-180,125.663706143592
0.807,-0,-180,125.663706143592
0.808,-0,-180,125.663706143592
0.809,-0,-180,125.663706143592
0.81,-0,-180,125.663706143592
0.811,-0,-180,125.663706143592
0.812,-0,-180,125.663706143592
0.813,-0,-180,125.663706143592
0.814,-0,-180,125.663706143592
0.815,-0,-180,125.663706143592
0.816,-0,-180,125.663706143592
0.817,-0,-180,125.663706143592
0.818,-0,-180,125.663706143592
0.819,-0,-180,125.663706143592
0.82,-0,-180,125.663706143592
0.821,-0,-180,125.663706143592
0.822,-0,-180,125.663706143592
0.823,-0,-180,125.663706143592
0.824,-0,-180,125.663706143592
0.825,-0,-180,125.663706143592
0.826,-0,-180,125.663706143592
0.827,-0,-180,125.663706143592
0.828,-0,-180,125.663706143592
0.829,-0,-180,125.663706143592
0.83,-0,-180,125.663706143592
0.831,-0,-180,125.663706143592
0.832,-0,-180,125.663706143592
0.833,-0,-180,125.663706143592
0.834,-0,-180,125.663706143592
0.835,-0,-180,125.663706143592
0.836,-0,-180,125.663706143592
0.837,-0,-180,125.663706143592
0.838,-0,-180,125.663706143592
0.839,-0,-180,125.663706143592
0.84,-0,-180,125.663706143592
0.841,-0,-180,125.663706143592
0.842,-0,-180,125.663706143592
0.843,-0,-180,125.663706143592
0.844,-0,-180,125.663706143592
0.845,-0,-180,125.663706143592
0.846,-0,-180,125.663706143592
0.847,-0,-180,125.663706143592
0.848,-0,-180,125.663706143592
0.849,-0,-180,125.663706143592
0.85,-0,-180,125.663706143592
0.851,-0,-180,125.663706143592
0.852,-0,-180,125.663706143592
0.853,-0,-180,125.663706143592
0.854,-0,-180,125.663706143592
0.855,-0,-180,125.663706143592
0.856,-0,-180,125.663706143592
0.857,-0,-180,125.663706143592
0.858,-0,-180,125.663706143592
0.859,-0,-180,125.663706143592
0.86,-0,-180,125.663706143592
0.861,-0,-180,125.663706143592
0.862,-0,-180,125.663706143592
0.863,-0,-180,125.663706143592
0.864,-0,-180,125.663706143592
0.865,-0,-180,125.663706143592
0.866,-0,-180,125.663706143592
0.867,-0,-180,125.663706143592
0.868,-0,-180,125.663706143592
0.869,-0,-180,125.663706143592
0.87,-0,-180,125.663706143592
0.871,-0,-180,125.663706143592
0.872,-0,-180,125.663706143592
0.873,-0,-180,125.663706143592
0.874,-0,-180,125.663706143592
0.875,-0,-180,125.663706143592
0.876,-0,-180,125.663706143592
0.877,-0,-180,125.663706143592
0.878,-0,-180,125.663706143592
0.879,-0,-180,125.663706143592
0.88,-0,-180,125.663706143592
0.881,-0,-180,125.663706143592
0.882,-0,-180,125.663706143592
0.883,-0,-180,125.663706143592
0.884,-0,-180,125.663706143592
0.885,-0,-180,125.663706143592
0.886,-0,-180,125.663706143592
0.887,-0,-180,125.663706143592
0.888,-0,-180,125.663706143592
0.889,-0,-180,125.663706143592
0.89,-0,-180,125.663706143592
0.891,-0,-180,125.663706143592
0.892,-0,-180,125.663706143592
0.893,-0,-180,125.663706143592
0.894,-0,-180,125.663706143592
0.895,-0,-180,125.663706143592
0.896,-0,-180,125.663706143592
0.897,-0,-180,125.663706143592
0.898,-0,-180,125.663706143592
0.899,-0,-180,125.663706143592
0.9,-0,-180,125.663706143592
0.901,-0,-180,125.663706143592
0.902,-0,-180,125.663706143592
0.903,-0,-180,125.663706143592
0.904,-0,-180,125.663706143592
0.905,-0,-180,125.663706143592
0.906,-0,-180,125.663706143592
0.907,-0,-180,125.663706143592
0.908,-0,-180,125.663706143592
0.909,-0,-180,125.663706143592
0.91,-0,-180,125.663706143592
0.911,-0,-180,125.663706143592
0.912,-0,-180,125.663706143592
0.913,-0,-180,125.663706143592
0.914,-0,-180,125.663706143592
0.915,-0,-180,125.663706143592
0.916,-0,-180,125.663706143592
0.917,-0,-180,125.663706143592
0.918,-0,-180,125.663706143592
0.919,-0,-180,125.663706143592
0.92,-0,-180,125.663706143592
0.921,-0,-180,125.663706143592
0.922,-0,-180,125.663706143592
0.923,-0,-180,125.663706143592
0.924,-0,-180,125.663706143592
0.925,-0,-180,125.663706143592
0.926,-0,-180,125.663706143592
0.927,-0,-180,125.663706143592
0.928,-0,-180,125.663706143592
0.929,-0,-180,125.663706143592
0.93,-0,-180,125.663706143592
0.931,-0,-180,125.663706143592
0.932,-0,-180,125.663706143592
0.933,-0,-180,125.663706143592
0.934,-0,-180,125.663706143592
0.935,-0,-180,125.663706143592
0.936,-0,-180,125.663706143592
0.937,-0,-180,125.663706143592
0.938,-0,-180,125.663706143592
0.939,-0,-180,125.663706143592
0.94,-0,-180,125.663706143592
0.941,-0,-180,125.663706143592
0.942,-0,-180,125.663706143592
0.943,-0,-180,125.663706143592
0.944,-0,-180,125.663706143592
0.945,-0,-180,125.663706143592
0.946,-0,-180,125.663706143592
0.947,-0,-180,125.663706143592
0.948,-0,-180,125.663706143592
0.949,-0,-180,125.663706143592
0.95,-0,-180,125.663706143592
0.951,-0,-180,125.663706143592
0.952,-0,-180,125.663706143592
0.953,-0,-180,125.663706143592
0.954,-0,-180,125.663706143592
0.955,-0,-180,125.663706143592
0.956,-0,-180,125.663706143592
0.957,-0,-180,125.663706143592
0.958,-0,-180,125.663706143592
0.959,-0,-180,125.663706143592
0.96,-0,-180,125.663706143592
0.961,-0,-180,125.663706143592
0.962,-0,-180,125.663706143592
0.963,-0,-180,125.663706143592
0.964,-0,-180,125.663706143592
0.965,-0,-180,125.663706143592
0.966,-0,-180,125.663706143592
0.967,-0,-180,125.663706143592
0.968,-0,-180,125.663706143592
0.969,-0,-180,125.663706143592
0.97,-0,-180,125.663706143592
0.971,-0,-180,125.663706143592
0.972,-0,-180,125.663706143592
0.973,-0,-180,125.663706143592
0.974,-0,-180,125.663706143592
0.975,-0,-180,125.663706143592
0.976,-0,-180,125.663706143592
0.977,-0,-180,125.663706143592
0.978,-0,-180,125.663706143592
0.979,-0,-180,125.663706143592
0.98,-0,-180,125.663706143592
0.981,-0,-180,125.663706143592
0.982,-0,-180,125.663706143592
0.983,-0,-180,125.663706143592
0.984,-0,-180,125.663706143592
0.985,-0,-180,125.663706143592
0.986,-0,-180,125.663706143592
0.987,-0,-180,125.663706143592
0.988,-0,-180,125.663706143592
0.989,-0,-180,125.663706143592
0.99,-0,-180,125.663706143592
0.991,-0,-180,125.663706143592
0.992,-0,-180,125.663706143592
0.993,-0,-180,125.663706143592
0.994,-0,-180,125.663706143592
0.995,-0,-180,125.663706143592
0.996,-0,-180,125.663706143592
0.997,-0,-180,125.663706143592
0.998,-0,-180,125.663706143592
0.999,-0,-180,125.663706143592
1,-0,-180,125.663706143592
1.001,-0,-180,125.663706143592
1.002,-0,-180,125.663706143592
1.003,-0,-180,125.663706143592
1.004,-0,-180,125.663706143592
1.005,-0,-180,125.663706143592
1.006,-0,-180,125.663706143592
1.007,-0,-180,125.663706143592
1.008,-0,-180,125.663706143592
1.009,-0,-180,125.663706143592
1.01,-0,-180,125.663706143592
1.011,-0,-180,125.663706143592
1.012,-0,-180,125.663706143592
1.013,-0,-180,125.663706143592
1.014,-0,-180,125.663706143592
1.015,-0,-180,125.663706143592
1.016,-0,-180,125.663706143592
1.017,-0,-180,125.663706143592
1.018,-0,-180,125.663706143592
1.019,-0,-180,125.663706143592
1.02,-0,-180,125.663706143592
1.021,-0,-180,125.663706143592
1.022,-0,-180,125.663706143592
1.023,-0,-180,125.663706143592
1.024,-0,-180,125.663706143592
1.025,-0,-180,125.663706143592
1.026,-0,-180,125.663706143592
1.027,-0,-180,125.663706143592
1.028,-0,-180,125.663706143592
1.029,-0,-180,125.663706143592
1.03,-0,-180,125.663706143592
1.031,-0,-180,125.663706143592
1.032,-0,-180,125.663706143592
1.033,-0,-180,125.663706143592
1.034,-0,-180,125.663706143592
1.035,-0,-180,125.663706143592
1.036,-0,-180,125.663706143592
1.037,-0,-180,125.663706143592
1.038,-0,-180,125.663706143592
1.039,-0,-180,125.663706143592
1.04,-0,-180,125.663706143592
1.041,-0,-180,125.663706143592
1.042,-0,-180,125.663706143592
1.043,-0,-180,125.663706143592
1.044,-0,-180,125.663706143592
1.045,-0,-180,125.663706143592
1.046,-0,-180,125.663706143592
1.047,-0,-180,125.663706143592
1.048,-0,-180,125.663706143592
1.049,-0,-180,125.663706143592
1.05,-0,-180,125.663706143592
1.051,-0,-180,125.663706143592
1.052,-0,-180,125.663706143592
1.053,-0,-180,125.663706143592
1.054,-0,-180,125.663706143592
1.055,-0,-180,125.663706143592
1.056,-0,-180,125.663706143592
1.057,-0,-180,125.663706143592
1.058,-0,-180,125.663706143592
1.059,-0,-180,125.663706143592
1.06,-0,-180,125.663706143592
1.061,-0,-180,125.663706143592
1.062,-0,-180,125.663706143592
1.063,-0,-180,125.663706143592
1.064,-0,-180,125.663706143592
1.065,-0,-180,125.663706143592
1.066,-0,-180,125.663706143592
1.067,-0,-180,125.663706143592
1.068,-0,-180,125.663706143592
1.069,-0,-180,125.663706143592
1.07,-0,-180,125.663706143592
1.071,-0,-180,125.663706143592
1.072,-0,-180,125.663706143592
1.073,-0,-180,125.663706143592
1.074,-0,-180,125.663706143592
1.075,-0,-180,125.663706143592
1.076,-0,-180,125.663706143592
1.077,-0,-180,125.663706143592
1.078,-0,-180,125.663706143592
1.079,-0,-180,125.663706143592
1.08,-0,-180,125.663706143592
1.081,-0,-180,125.663706143592
1.082,-0,-180,125.663706143592
1.083,-0,-180,125.663706143592
1.084,-0,-180,125.663706143592
1.085,-0,-180,125.663706143592
1.086,-0,-180,125.663706143592
1.087,-0,-180,125.663706143592
1.088,-0,-180,125.663706143592
1.089,-0,-180,125.663706143592
1.09,-0,-180,125.663706143592
1.091,-0,-180,125.663706143592
1.092,-0,-180,125.663706143592
1.093,-0,-180,125.663706143592
1.094,-0,-180,125.663706143592
1.095,-0,-180,125.663706143592
1.096,-0,-180,125.663706143592
1.097,-0,-180,125.663706143592
1.098,-0,-180,125.663706143592
1.099,-0,-180,125.663706143592
1.1,-0,-180,125.663706143592
1.101,-0,-180,125.663706143592
1.102,-0,-180,125.663706143592
1.103,-0,-180,125.663706143592
1.104,-0,-180,125.663706143592
1.105,-0,-180,125.663706143592
1.106,-0,-180,125.663706143592
1.107,-0,-180,125.663706143592
1.108,-0,-180,125.663706143592
1.109,-0,-180,125.663706143592
1.11,-0,-180,125.663706143592
1.111,-0,-180,125.663706143592
1.112,-0,-180,125.663706143592
1.113,-0,-180,125.663706143592
1.114,-0,-180,125.663706143592
1.115,-0,-180,125.663706143592
1.116,-0,-180,125.663706143592
1.117,-0,-180,125.663706143592
1.118,-0,-180,125.663706143592
1.119,-0,-180,125.663706143592
1.12,-0,-180,125.663706143592
1.121,-0,-180,125.663706143592
1.122,-0,-180,125.663706143592
1.123,-0,-180,125.663706143592
1.124,-0,-180,125.663706143592
1.125,-0,-180,125.663706143592
1.126,-0,-180,125.663706143592
1.127,-0,-180,125.663706143592
1.128,-0,-180,125.663706143592
1.129,-0,-180,125.663706143592
1.13,-0,-180,125.663706143592
1.131,-0,-180,125.663706143592
1.132,-0,-180,125.663706143592
1.133,-0,-180,125.663706143592
1.134,-0,-180,125.663706143592
1.135,-0,-180,125.663706143592
1.136,-0,-180,125.663706143592
1.137,-0,-180,125.663706143592
1.138,-0,-180,125.663706143592
1.139,-0,-180,125.663706143592
1.14,-0,-180,125.663706143592
1.141,-0,-180,125.663706143592
1.142,-0,-180,125.663706143592
1.143,-0,-180,125.663706143592
1.144,-0,-180,125.663706143592
1.145,-0,-180,125.663706143592
1.146,-0,-180,125.663706143592
1.147,-0,-180,125.663706143592
1.148,-0,-180,125.663706143592
1.149,-0,-180,125.663706143592
1.15,-0,-180,125.663706143592
1.151,-0,-180,125.663706143592
1.152,-0,-180,125.663706143592
1.153,-0,-180,125.663706143592
1.154,-0,-180,125.663706143592
1.155,-0,-180,125.663706143592
1.156,-0,-180,125.663706143592
1.157,-0,-180,125.663706143592
1.158,-0,-180,125.663706143592
1.159,-0,-180,125.663706143592
1.16,-0,-180,125.663706143592
1.161,-0,-180,125.663706143592
1.162,-0,-180,125.663706143592
1.163,-0,-180,125.663706143592
1.164,-0,-180,125.663706143592
1.165,-0,-180,125.663706143592
1.166,-0,-180,125.663706143592
1.167,-0,-180,125.663706143592
1.168,-0,-180,125.663706143592
1.169,-0,-180,125.663706143592
1.17,-0,-180,125.663706143592
1.171,-0,-180,125.663706143592
1.172,-0,-180,125.663706143592
1.173,-0,-180,125.663706143592
1.174,-0,-180,125.663706143592
1.175,-0,-180,125.663706143592
1.176,-0,-180,125.663706143592
1.177,-0,-180,125.663706143592
1.178,-0,-180,125.663706143592
1.179,-0,-180,125.663706143592
1.18,-0,-180,125.663706143592
1.181,-0,-180,125.663706143592
1.182,-0,-180,125.663706143592
1.183,-0,-180,125.663706143592
1.184,-0,-180,125.663706143592
1.185,-0,-180,125.663706143592
1.186,-0,-180,125.663706143592
1.187,-0,-180,125.663706143592
1.188,-0,-180,125.663706143592
1.189,-0,-180,125.663706143592
1.19,-0,-180,125.663706143592
1.191,-0,-180,125.663706143592
1.192,-0,-180,125.663706143592
1.193,-0,-180,125.663706143592
1.194,-0,-180,125.663706143592
1.195,-0,-180,125.663706143592
1.196,-0,-180,125.663706143592
1.197,-0,-180,125.663706143592
1.198,-0,-180,125.663706143592
1.199,-0,-180,125.663706143592
1.2,-0,-180,125.663706143592
1.201,-0,-180,125.663706143592
1.202,-0,-180,125.663706143592
1.203,-0,-180,125.663706143592
1.204,-0,-180,125.663706143592
1.205,-0,-180,125.663706143592
1.206,-0,-180,125.663706143592
1.207,-0,-180,125.663706143592
1.208,-0,-180,125.663706143592
1.209,-0,-180,125.663706143592
1.21,-0,-180,125.663706143592
1.211,-0,-180,125.663706143592
1.212,-0,-180,125.663706143592
1.213,-0,-180,125.663706143592
1.214,-0,-180,125.663706143592
1.215,-0,-180,125.663706143592
1.216,-0,-180,125.663706143592
1.217,-0,-180,125.663706143592
1.218,-0,-180,125.663706143592
1.219,-0,-180,125.663706143592
1.22,-0,-180,125.663706143592
1.221,-0,-180,125.663706143592
1.222,-0,-180,125.663706143592
1.223,-0,-180,125.663706143592
1.224,-0,-180,125.663706143592
1.225,-0,-180,125.663706143592
1.226,-0,-180,125.663706143592
1.227,-0,-180,125.663706143592
1.228,-0,-180,125.663706143592
1.229,-0,-180,125.663706143592
1.23,-0,-180,125.663706143592
1.231,-0,-180,125.663706143592
1.232,-0,-180,125.663706143592
1.233,-0,-180,125.663706143592
1.234,-0,-180,125.663706143592
1.235,-0,-180,125.663706143592
1.236,-0,-180,125.663706143592
1.237,-0,-180,125.663706143592
1.238,-0,-180,125.663706143592
1.239,-0,-180,125.663706143592
1.24,-0,-180,125.663706143592
1.241,-0,-180,125.663706143592
1.242,-0,-180,125.663706143592
1.243,-0,-180,125.663706143592
1.244,-0,-180,125.663706143592
1.245,-0,-180,125.663706143592
1.246,-0,-180,125.663706143592
1.247,-0,-180,125.663706143592
1.248,-0,-180,125.663706143592
1.249,-0,-180,125.663706143592
1.25,-0,-180,125.663706143592
1.251,-0,-180,125.663706143592
1.252,-0,-180,125.663706143592
1.253,-0,-180,125.663706143592
1.254,-0,-180,125.663706143592
1.255,-0,-180,125.663706143592
1.256,-0,-180,125.663706143592
1.257,-0,-180,125.663706143592
1.258,-0,-180,125.663706143592
1.259,-0,-180,125.663706143592
1.26,-0,-180,125.663706143592
1.261,-0,-180,125.663706143592
1.262,-0,-180,125.663706143592
1.263,-0,-180,125.663706143592
1.264,-0,-180,125.663706143592
1.265,-0,-180,125.663706143592
1.266,-0,-180,125.663706143592
1.267,-0,-180,125.663706143592
1.268,-0,-180,125.663706143592
1.269,-0,-180,125.663706143592
1.27,-0,-180,125.663706143592
1.271,-0,-180,125.663706143592
1.272,-0,-180,125.663706143592
1.273,-0,-180,125.663706143592
1.274,-0,-180,125.663706143592
1.275,-0,-180,125.663706143592
1.276,-0,-180,125.663706143592
1.277,-0,-180,125.663706143592
1.278,-0,-180,125.663706143592
1.279,-0,-180,125.663706143592
1.28,-0,-180,125.663706143592
1.281,-0,-180,125.663706143592
1.282,-0,-180,125.663706143592
1.283,-0,-180,125.663706143592
1.284,-0,-180,125.663706143592
1.285,-0,-180,125.663706143592
1.286,-0,-180,125.663706143592
1.287,-0,-180,125.663706143592
1.288,-0,-180,125.663706143592
1.289,-0,-180,125.663706143592
1.29,-0,-180,125.663706143592
1.291,-0,-180,125.663706143592
1.292,-0,-180,125.663706143592
1.293,-0,-180,125.663706143592
1.294,-0,-180,125.663706143592
1.295,-0,-180,125.663706143592
1.296,-0,-180,125.663706143592
1.297,-0,-180,125.663706143592
1.298,-0,-180,125.663706143592
1.299,-0,-180,125.663706143592
1.3,-0,-180,125.663706143592
1.301,-0,-180,125.663706143592
1.302,-0,-180,125.663706143592
1.303,-0,-180,125.663706143592
1.304,-0,-180,125.663706143592
1.305,-0,-180,125.663706143592
1.306,-0,-180,125.663706143592
1.307,-0,-180,125.663706143592
1.308,-0,-180,125.663706143592
1.309,-0,-180,125.663706143592
1.31,-0,-180,125.663706143592
1.311,-0,-180,125.663706143592
1.312,-0,-180,125.663706143592
1.313,-0,-180,125.663706143592
1.314,-0,-180,125.663706143592
1.315,-0,-180,125.663706143592
1.316,-0,-180,125.663706143592
1.317,-0,-180,125.663706143592
1.318,-0,-180,125.663706143592
1.319,-0,-180,125.663706143592
1.32,-0,-180,125.663706143592
1.321,-0,-180,125.663706143592
1.322,-0,-180,125.663706143592
1.323,-0,-180,125.663706143592
1.324,-0,-180,125.663706143592
1.325,-0,-180,125.663706143592
1.326,-0,-180,125.663706143592
1.327,-0,-180,125.663706143592
1.328,-0,-180,125.663706143592
1.329,-0,-180,125.663706143592
1.33,-0,-180,125.663706143592
1.331,-0,-180,125.663706143592
1.332,-0,-180,125.663706143592
1.333,-0,-180,125.663706143592
1.334,-0,-180,125.663706143592
1.335,-0,-180,125.663706143592
1.336,-0,-180,125.663706143592
1.337,-0,-180,125.663706143592
1.338,-0,-180,125.663706143592
1.339,-0,-180,125.663706143592
1.34,-0,-180,125.663706143592
1.341,-0,-180,125.663706143592
1.342,-0,-180,125.663706143592
1.343,-0,-180,125.663706143592
1.344,-0,-180,125.663706143592
1.345,-0,-180,125.663706143592
1.346,-0,-180,125.663706143592
1.347,-0,-180,125.663706143592
1.348,-0,-180,125.663706143592
1.349,-0,-180,125.663706143592
1.35,-0,-180,125.663706143592
1.351,-0,-180,125.663706143592
1.352,-0,-180,125.663706143592
1.353,-0,-180,125.663706143592
1.354,-0,-180,125.663706143592
1.355,-0,-180,125.663706143592
1.356,-0,-180,125.663706143592
1.357,-0,-180,125.663706143592
1.358,-0,-180,125.663706143592
1.359,-0,-180,125.663706143592
1.36,-0,-180,125.663706143592
1.361,-0,-180,125.663706143592
1.362,-0,-180,125.663706143592
1.363,-0,-180,125.663706143592
1.364,-0,-180,125.663706143592
1.365,-0,-180,125.663706143592
1.366,-0,-180,125.663706143592
1.367,-0,-180,125.663706143592
1.368,-0,-180,125.663706143592
1.369,-0,-180,125.663706143592
1.37,-0,-180,125.663706143592
1.371,-0,-180,125.663706143592
1.372,-0,-180,125.663706143592
1.373,-0,-180,125.663706143592
1.374,-0,-180,125.663706143592
1.375,-0,-180,125.663706143592
1.376,-0,-180,125.663706143592
1.377,-0,-180,125.663706143592
1.378,-0,-180,125.663706143592
1.379,-0,-180,125.663706143592
1.38,-0,-180,125.663706143592
1.381,-0,-180,125.663706143592
1.382,-0,-180,125.663706143592
1.383,-0,-180,125.663706143592
1.384,-0,-180,125.663706143592
1.385,-0,-180,125.663706143592
1.386,-0,-180,125.663706143592
1.387,-0,-180,125.663706143592
1.388,-0,-180,125.663706143592
1.389,-0,-180,125.663706143592
1.39,-0,-180,125.663706143592
1.391,-0,-180,125.663706143592
1.392,-0,-180,125.663706143592
1.393,-0,-180,125.663706143592
1.394,-0,-180,125.663706143592
1.395,-0,-180,125.663706143592
